type,term,level,pos,definition_url,voice_url
word,simulate,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/simulate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simul/simulate__us_1.ogg
word,simulation,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/simulation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simul/simulation__us_1.ogg
word,simultaneously,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/simultaneously,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simul/simultaneously__us_1.ogg
word,sin,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sin_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/sin__/sin__us_2.ogg
word,since,b1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/since_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/since/since__us_1.ogg
word,since,a2,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/since_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/since/since__us_1.ogg
word,since,a2,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/since_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/since/since__us_1.ogg
word,sincere,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/sincere,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/since/sincere__us_1.ogg
word,sing,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sing_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/sing_/sing__us_1.ogg
word,singer,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/singer,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/singe/singer__us_1.ogg
word,singing,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/singing,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/singi/singing__us_1.ogg
word,single,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/single_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/singl/single__us_1.ogg
word,single,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/single_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/singl/single__us_1.ogg
word,sink,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sink_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/sink_/sink__us_1.ogg
word,sir,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sir,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sir/sir__/sir__us_1.ogg
word,sister,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sister,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sis/siste/sister__us_1.ogg
word,sit,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sit,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sit/sit__/sit__us_1.ogg
word,site,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/site_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sit/site_/site__us_1.ogg
word,situated,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/situated,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sit/situa/situated__us_1.ogg
word,situation,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/situation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sit/situa/situation__us_1.ogg
word,six,a1,number,https://www.oxfordlearnersdictionaries.com/definition/english/six,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/six/six__/six__us_1.ogg
word,sixteen,a1,number,https://www.oxfordlearnersdictionaries.com/definition/english/sixteen,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/six/sixte/sixteen__us_1.ogg
word,sixty,a1,number,https://www.oxfordlearnersdictionaries.com/definition/english/sixty,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/six/sixty/sixty__us_1.ogg
word,size,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/size_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/siz/size_/size__us_1.ogg
word,sketch,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sketch_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ske/sketc/sketch__us_1.ogg
word,ski,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/ski_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/ski__/ski__us_1.ogg
word,ski,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ski_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/ski__/ski__us_1.ogg
word,ski,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/ski_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/ski__/ski__us_1.ogg
word,skiing,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/skiing,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skiin/skiing__us_1.ogg
word,skill,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/skill,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skill/skill__us_1.ogg
word,skilled,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/skilled,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skill/skilled__us_1.ogg
word,skin,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/skin_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skin_/skin__us_1.ogg
word,skip,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/skip_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skip_/skip__us_1.ogg
word,skirt,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/skirt_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skirt/skirt__us_1.ogg
word,skull,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/skull,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sku/skull/skull__us_1.ogg
word,sky,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sky_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sky/sky__/sky__us_1.ogg
word,slam,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/slam_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sla/slam_/slam__us_1.ogg
word,slap,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/slap_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sla/slap_/slap__us_1.ogg
word,slash,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/slash_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sla/slash/slash__us_1.ogg
word,slave,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/slave_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sla/slave/slave__us_1.ogg
word,slavery,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/slavery,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sla/slave/slavery__us_1.ogg
word,sleep,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sleep_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sle/sleep/sleep__us_1.ogg
word,sleep,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/sleep_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sle/sleep/sleep__us_1.ogg
word,slice,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/slice_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/slice/slice__us_1.ogg
word,slice,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/slice_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/slice/slice__us_1.ogg
word,slide,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/slide_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/slide/slide__us_1.ogg
word,slide,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/slide_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/slide/slide__us_1.ogg
word,slight,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/slight_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/sligh/slight__us_1.ogg
word,slightly,b1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/slightly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/sligh/slightly__us_1.ogg
word,slip,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/slip_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/slip_/slip__us_1.ogg
word,slogan,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/slogan,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/sloga/slogan__us_1.ogg
word,slope,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/slope_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slope/slope__us_1.ogg
word,slope,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/slope_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slope/slope__us_1.ogg
word,slot,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/slot_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slot_/slot__us_1.ogg
word,slow,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/slow_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slow_/slow__us_1.ogg
word,slow,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/slow_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slow_/slow__us_1.ogg
word,slowly,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/slowly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slowl/slowly__us_1.ogg
word,small,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/small_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sma/small/small__us_4.ogg
word,smart,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/smart_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sma/smart/smart__us_1.ogg
word,smartphone,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/smartphone,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sma/smart/smartphone__us_1.ogg
word,smash,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/smash_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sma/smash/smash__us_1.ogg
word,smell,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/smell_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sme/smell/smell__us_1.ogg
word,smell,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/smell_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sme/smell/smell__us_1.ogg
word,smile,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/smile_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/smi/smile/smile__us_1.ogg
word,smile,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/smile_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/smi/smile/smile__us_1.ogg
word,smoke,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/smoke_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/smo/smoke/smoke__us_1.ogg
word,smoke,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/smoke_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/smo/smoke/smoke__us_1.ogg
word,smoking,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/smoking,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/smo/smoki/smoking__us_3.ogg
word,smooth,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/smooth_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/smo/smoot/smooth__us_1.ogg
word,snake,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/snake_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sna/snake/snake__us_1.ogg
word,snap,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/snap_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sna/snap_/snap__us_1.ogg
word,snow,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/snow_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sno/snow_/snow__us_1.ogg
word,snow,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/snow_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sno/snow_/snow__us_1.ogg
word,so,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/so_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so__u/so__us_1.ogg
word,so,a1,conjunction,https://www.oxfordlearnersdictionaries.com/definition/english/so_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so__u/so__us_1.ogg
word,so-called,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/so-called,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_ca/so_called_1_us_1.ogg
word,soak,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/soak_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soa/soak_/soak__us_1.ogg
word,soap,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/soap_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soa/soap_/soap__us_1.ogg
word,soar,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/soar,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soa/soar_/soar__us_1.ogg
word,soccer,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/soccer,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socce/soccer__us_2.ogg
word,social,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/social_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socia/social__us_1.ogg
word,socialist,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/socialist_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socia/socialist__us_1.ogg
word,society,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/society,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socie/society__us_3.ogg
word,sock,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/sock_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/sock_/sock__us_1.ogg
word,soft,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/soft,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sof/soft_/soft__us_5.ogg
word,software,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/software,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sof/softw/software__us_3.ogg
word,soil,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/soil_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soi/soil_/soil__us_1.ogg
word,solar,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/solar,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solar/solar__us_2.ogg
word,soldier,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/soldier_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/soldi/soldier__us_2.ogg
